"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/12/2022 01:45:00","MILLWD",61759,71.30,6.95,0.00
"08/12/2022 01:45:00","N.Y.C.",61761,72.39,8.04,0.00
"08/12/2022 01:45:00","NORTH",61755,62.61,-1.73,0.00
"08/12/2022 01:45:00","NPX",61845,69.37,5.02,0.00
"08/12/2022 01:45:00","O H",61846,64.35,0.00,0.00
"08/12/2022 01:45:00","PJM",61847,68.21,3.86,0.00
"08/12/2022 01:45:00","WEST",61752,65.76,1.41,0.00
"08/12/2022 01:50:00","CAPITL",61757,68.19,5.80,0.00
"08/12/2022 01:50:00","CENTRL",61754,63.51,1.12,0.00
"08/12/2022 01:50:00","DUNWOD",61760,69.68,7.30,0.00
"08/12/2022 01:50:00","GENESE",61753,63.32,0.94,0.00
"08/12/2022 01:50:00","H Q",61844,0.00,-1.75,60.64
"08/12/2022 01:50:00","HUD VL",61758,68.62,6.24,0.00
"08/12/2022 01:50:00","LONGIL",61762,70.93,8.55,0.00
"08/12/2022 01:50:00","MHK VL",61756,64.75,2.37,0.00
"08/12/2022 01:50:00","MILLWD",61759,69.18,6.80,0.00
"08/12/2022 01:50:00","N.Y.C.",61761,70.31,7.92,0.00
"08/12/2022 01:50:00","NORTH",61755,60.70,-1.68,0.00
"08/12/2022 01:50:00","NPX",61845,67.25,4.87,0.00
"08/12/2022 01:50:00","O H",61846,62.45,0.06,0.00
"08/12/2022 01:50:00","PJM",61847,66.13,3.74,0.00
"08/12/2022 01:50:00","WEST",61752,63.75,1.37,0.00
"08/12/2022 01:55:00","CAPITL",61757,67.52,5.75,0.00
"08/12/2022 01:55:00","CENTRL",61754,62.95,1.17,0.00
"08/12/2022 01:55:00","DUNWOD",61760,69.00,7.22,0.00
"08/12/2022 01:55:00","GENESE",61753,62.64,0.86,0.00
"08/12/2022 01:55:00","H Q",61844,0.00,-1.79,59.98
"08/12/2022 01:55:00","HUD VL",61758,67.95,6.18,0.00
"08/12/2022 01:55:00","LONGIL",61762,70.24,8.46,0.00
"08/12/2022 01:55:00","MHK VL",61756,64.12,2.35,0.00
"08/12/2022 01:55:00","MILLWD",61759,68.51,6.73,0.00
"08/12/2022 01:55:00","N.Y.C.",61761,69.68,7.91,0.00
"08/12/2022 01:55:00","NORTH",61755,60.11,-1.67,0.00
"08/12/2022 01:55:00","NPX",61845,66.60,4.82,0.00
"08/12/2022 01:55:00","O H",61846,61.78,0.00,0.00
"08/12/2022 01:55:00","PJM",61847,65.48,3.71,0.00
"08/12/2022 01:55:00","WEST",61752,63.08,1.30,0.00
"08/12/2022 02:00:00","CAPITL",61757,68.38,5.82,0.00
"08/12/2022 02:00:00","CENTRL",61754,63.74,1.19,0.00
"08/12/2022 02:00:00","DUNWOD",61760,69.75,7.19,0.00
"08/12/2022 02:00:00","GENESE",61753,63.43,0.88,0.00
"08/12/2022 02:00:00","H Q",61844,0.00,-1.75,60.81
"08/12/2022 02:00:00","HUD VL",61758,68.69,6.13,0.00
"08/12/2022 02:00:00","LONGIL",61762,71.19,8.64,0.00
"08/12/2022 02:00:00","MHK VL",61756,64.94,2.38,0.00
"08/12/2022 02:00:00","MILLWD",61759,69.32,6.76,0.00
"08/12/2022 02:00:00","N.Y.C.",61761,70.38,7.82,0.00
"08/12/2022 02:00:00","NORTH",61755,60.93,-1.63,0.00
"08/12/2022 02:00:00","NPX",61845,67.44,4.88,0.00
"08/12/2022 02:00:00","O H",61846,62.50,-0.06,0.00
"08/12/2022 02:00:00","PJM",61847,66.25,3.69,0.00
"08/12/2022 02:00:00","WEST",61752,63.81,1.25,0.00
"08/12/2022 02:05:00","CAPITL",61757,68.44,5.88,0.00
"08/12/2022 02:05:00","CENTRL",61754,63.56,1.00,0.00
"08/12/2022 02:05:00","DUNWOD",61760,69.75,7.19,0.00
"08/12/2022 02:05:00","GENESE",61753,63.25,0.69,0.00
"08/12/2022 02:05:00","H Q",61844,60.87,-1.69,0.00
"08/12/2022 02:05:00","HUD VL",61758,68.69,6.13,0.00
"08/12/2022 02:05:00","LONGIL",61762,71.38,8.82,0.00
"08/12/2022 02:05:00","MHK VL",61756,64.88,2.32,0.00
"08/12/2022 02:05:00","MILLWD",61759,69.26,6.70,0.00
"08/12/2022 02:05:00","N.Y.C.",61761,70.31,7.76,0.00
"08/12/2022 02:05:00","NORTH",61755,61.06,-1.50,0.00
"08/12/2022 02:05:00","NPX",61845,67.50,4.94,0.00
"08/12/2022 02:05:00","O H",61846,62.25,-0.31,0.00
"08/12/2022 02:05:00","PJM",61847,66.06,3.50,0.00
"08/12/2022 02:05:00","WEST",61752,63.56,1.00,0.00
"08/12/2022 02:10:00","CAPITL",61757,67.46,5.79,0.00
"08/12/2022 02:10:00","CENTRL",61754,62.59,0.93,0.00
"08/12/2022 02:10:00","DUNWOD",61760,68.69,7.03,0.00
"08/12/2022 02:10:00","GENESE",61753,62.28,0.62,0.00
"08/12/2022 02:10:00","H Q",61844,60.06,-1.60,0.00
"08/12/2022 02:10:00","HUD VL",61758,67.65,5.98,0.00
"08/12/2022 02:10:00","LONGIL",61762,70.18,8.51,0.00
"08/12/2022 02:10:00","MHK VL",61756,63.88,2.22,0.00
"08/12/2022 02:10:00","MILLWD",61759,68.20,6.53,0.00
"08/12/2022 02:10:00","N.Y.C.",61761,69.31,7.64,0.00
"08/12/2022 02:10:00","NORTH",61755,60.31,-1.36,0.00
"08/12/2022 02:10:00","NPX",61845,66.48,4.81,0.00
"08/12/2022 02:10:00","O H",61846,61.30,-0.37,0.00
"08/12/2022 02:10:00","PJM",61847,65.05,3.39,0.00
"08/12/2022 02:10:00","WEST",61752,62.53,0.86,0.00
"08/12/2022 02:15:00","CAPITL",61757,67.46,5.74,0.00
"08/12/2022 02:15:00","CENTRL",61754,62.65,0.93,0.00
"08/12/2022 02:15:00","DUNWOD",61760,68.69,6.97,0.00
"08/12/2022 02:15:00","GENESE",61753,62.27,0.55,0.00
"08/12/2022 02:15:00","H Q",61844,60.12,-1.61,0.00
"08/12/2022 02:15:00","HUD VL",61758,67.65,5.93,0.00
"08/12/2022 02:15:00","LONGIL",61762,70.18,8.46,0.00
